date,day_of_week,month,week_of_year,is_weekend,season,festival_intensity,is_festival,temperature,humidity,aqi,rainfall,age,severity_score,current_bed_demand,total_beds,icu_beds,doctors_count,nurses_count,hospital_type,lag_1_day,lag_7_day,lag_14_day,rolling_avg_7,rolling_avg_14,rolling_std_7
2021-01-05,1,1,1,0,Winter,0,0,20.737944534211984,67.38595803175112,256.5614061564766,2.3122679823814223,34,2,771,850,120,180,360,Government,807.0,793.0,791.0,801.8571428571429,783.7857142857143,13.606721028314107
2021-01-06,2,1,1,0,Winter,0,0,14.481425297795038,66.71045293145217,201.2953222757362,1.0580705948787483,24,2,807,850,120,180,360,Government,771.0,807.0,757.0,801.8571428571429,787.3571428571429,13.606721028314107
2021-01-07,3,1,1,0,Winter,0,0,14.718686155470131,34.180087268633415,307.08140867134733,0.4389617751736733,2,2,807,850,120,180,360,Government,807.0,807.0,765.0,801.8571428571429,790.3571428571429,13.606721028314107
2021-01-08,4,1,1,0,Winter,0,0,17.10789727493439,55.549349129567396,278.9754657818506,0.6772598226313439,5,1,807,850,120,180,360,Government,807.0,807.0,807.0,801.8571428571429,790.3571428571429,13.606721028314107
2021-01-09,5,1,1,1,Winter,0,0,19.128144841848883,46.97908044407441,351.2439304664723,5.37009766881838,54,2,807,850,120,180,360,Government,807.0,807.0,807.0,801.8571428571429,790.3571428571429,13.606721028314107
2021-01-10,6,1,1,1,Winter,0,0,17.388580032743096,59.43737437820857,192.2788024880047,0.9923606889271086,42,3,667,850,120,180,360,Government,807.0,807.0,665.0,781.8571428571429,790.5,52.39411090134639
2021-01-11,0,1,2,0,Winter,0,0,19.734249840767518,53.82176481190619,293.128325062369,1.9073384785553784,52,2,807,850,120,180,360,Government,667.0,807.0,766.0,781.8571428571429,793.4285714285714,52.39411090134639
2021-01-12,1,1,2,0,Winter,0,0,25.051918610149595,63.91911906244589,277.4553252437399,0.9725053747243351,47,3,807,850,120,180,360,Government,807.0,771.0,793.0,787.0,794.4285714285714,52.9150262212887
2021-01-13,2,1,2,0,Winter,0,0,15.969132923401144,57.80846909598659,232.8986399875972,0.6967655744131909,52,3,807,850,120,180,360,Government,807.0,807.0,807.0,787.0,794.4285714285714,52.9150262212887
2021-01-14,3,1,2,0,Winter,0,0,11.139280117186317,39.03998105082111,318.1917440101552,2.3875444809738977,82,3,807,850,120,180,360,Government,807.0,807.0,807.0,787.0,794.4285714285714,52.9150262212887
2021-01-15,4,1,2,0,Winter,0,0,21.303694332122614,48.32914127200459,270.1172574212274,2.8290163970807356,46,3,807,850,120,180,360,Government,807.0,807.0,807.0,787.0,794.4285714285714,52.9150262212887
2021-01-16,5,1,2,1,Winter,0,0,24.73325830371012,58.057851148266536,203.1553485769173,0.11190617966676952,43,3,807,850,120,180,360,Government,807.0,807.0,807.0,787.0,794.4285714285714,52.9150262212887
2021-01-17,6,1,2,1,Winter,0,0,19.571073452204498,58.90110429231086,244.0830491862795,0.4906275887176778,77,5,807,850,120,180,360,Government,807.0,667.0,807.0,807.0,794.4285714285714,0.0
2021-01-18,0,1,3,0,Winter,0,0,13.649005298585328,43.94323192295998,202.55705964484437,1.063521747780559,46,3,807,850,120,180,360,Government,807.0,807.0,807.0,807.0,794.4285714285714,0.0
2021-01-19,1,1,3,0,Winter,0,0,17.504430547059197,42.63540296453878,226.57421423072432,0.5707879908068881,32,1,686,850,120,180,360,Government,807.0,807.0,771.0,789.7142857142857,788.3571428571429,45.733701234112544
2021-01-20,2,1,3,0,Winter,0,0,13.52590606315347,58.56245337573179,285.19130767698664,2.295822299688055,2,2,807,850,120,180,360,Government,686.0,807.0,807.0,789.7142857142857,788.3571428571429,45.733701234112544
2021-01-21,3,1,3,0,Winter,0,0,20.57142197585179,43.96332693949473,299.4637022617108,0.18279958809404198,4,2,807,850,120,180,360,Government,807.0,807.0,807.0,789.7142857142857,788.3571428571429,45.733701234112544
2021-01-22,4,1,3,0,Winter,0,0,12.594838389206263,41.31370573499214,261.06061668946825,2.397734245639905,57,2,807,850,120,180,360,Government,807.0,807.0,807.0,789.7142857142857,788.3571428571429,45.733701234112544
2021-01-23,5,1,3,1,Winter,0,0,16.7994848526872,53.54859487368658,212.4962561705234,1.443056066077962,46,2,775,850,120,180,360,Government,807.0,807.0,807.0,785.1428571428571,786.0714285714286,45.315297532686245
2021-01-24,6,1,3,1,Winter,0,0,13.982648694824373,53.11553908661349,269.08042101976787,0.5124002519530237,62,4,807,850,120,180,360,Government,775.0,807.0,667.0,785.1428571428571,796.0714285714286,45.315297532686245
2021-01-25,0,1,4,0,Winter,0,0,18.50729874053985,49.215995226606985,286.1699818978819,0.6334317794735048,40,3,807,850,120,180,360,Government,807.0,807.0,807.0,785.1428571428571,796.0714285714286,45.315297532686245
2021-01-26,1,1,4,0,Winter,3,1,16.53463329144897,50.96263043275037,151.39441273801413,0.30298913784138914,30,1,807,850,120,180,360,Government,807.0,686.0,807.0,802.4285714285714,796.0714285714286,12.094863136274517
2021-01-27,2,1,4,0,Winter,3,1,18.707048413001054,58.138357232223946,255.82393875154585,0.4366787593761883,73,4,807,850,120,180,360,Government,807.0,807.0,807.0,802.4285714285714,796.0714285714286,12.094863136274517
2021-01-28,3,1,4,0,Winter,3,1,18.089402219865462,50.798370963201805,240.49051008003343,1.8948883500219584,34,1,807,850,120,180,360,Government,807.0,807.0,807.0,802.4285714285714,796.0714285714286,12.094863136274517
2021-01-29,4,1,4,0,Winter,0,0,14.053363889103558,58.70697021664839,297.6855627704786,0.7071288834570513,62,3,807,850,120,180,360,Government,807.0,807.0,807.0,802.4285714285714,796.0714285714286,12.094863136274517
2021-01-30,5,1,4,1,Winter,0,0,20.507508254116086,54.19531463882666,269.28445824307494,1.7446500823384348,48,2,767,850,120,180,360,Government,807.0,775.0,807.0,801.2857142857143,793.2142857142857,15.118578920352915
2021-01-31,6,1,4,1,Winter,0,0,17.80493739262754,59.67650155386656,274.21758507363927,1.0826519363315477,46,3,807,850,120,180,360,Government,767.0,807.0,807.0,801.2857142857143,793.2142857142857,15.118578920352915
2021-02-01,0,2,5,0,Winter,0,0,14.045883968536398,66.78205565436645,225.9044516809519,0.2355031738415866,19,2,799,850,120,180,360,Government,807.0,807.0,807.0,800.1428571428571,792.6428571428571,14.915635771756907
2021-02-02,1,2,5,0,Winter,0,0,26.96370622482317,66.39247845390595,250.0825858566218,1.0369353021192909,42,3,807,850,120,180,360,Government,799.0,807.0,686.0,800.1428571428571,801.2857142857143,14.915635771756907
2021-02-03,2,2,5,0,Winter,0,0,19.9057206668685,70.88210471066083,297.1842484901944,2.118771761627039,31,3,807,850,120,180,360,Government,807.0,807.0,807.0,800.1428571428571,801.2857142857143,14.915635771756907
2021-02-04,3,2,5,0,Winter,0,0,17.38695778640278,66.3814689689716,246.75601335148616,0.5300396066635809,33,1,787,850,120,180,360,Government,807.0,807.0,807.0,797.2857142857143,799.8571428571429,15.293945269429926
2021-02-05,4,2,5,0,Winter,0,0,23.660818106807294,60.385575315418045,258.7334777865787,1.5665341983782342,10,1,807,850,120,180,360,Government,787.0,807.0,807.0,797.2857142857143,799.8571428571429,15.293945269429926
2021-02-06,5,2,5,1,Winter,0,0,25.36726243754643,53.665683623598554,173.2021350778967,0.33290264994434443,18,2,759,850,120,180,360,Government,807.0,767.0,775.0,796.1428571428571,798.7142857142857,17.994708216836777
2021-02-07,6,2,5,1,Winter,0,0,17.41860231074446,54.12239077183776,246.5729981836392,0.21875121379206666,73,4,807,850,120,180,360,Government,759.0,807.0,807.0,796.1428571428571,798.7142857142857,17.994708216836777
2021-02-08,0,2,6,0,Winter,0,0,19.389589945739047,49.2222269356419,149.40000159469454,0.6699607412456783,27,1,764,850,120,180,360,Government,807.0,799.0,807.0,791.1428571428571,795.6428571428571,21.574897229785734
2021-02-09,1,2,6,0,Winter,0,0,14.047988727988237,58.04529291051558,224.19275653208717,0.7394873838745697,17,1,743,850,120,180,360,Government,764.0,807.0,807.0,782.0,791.0714285714286,26.68957349477625
2021-02-10,2,2,6,0,Winter,0,0,17.411228996927953,64.97387478711934,253.17577788634497,2.146998033428236,45,2,807,850,120,180,360,Government,743.0,807.0,807.0,782.0,791.0714285714286,26.68957349477625
2021-02-11,3,2,6,0,Winter,0,0,17.20374978496052,50.743323971169794,288.35153972422853,0.9244979786100477,9,1,807,850,120,180,360,Government,807.0,787.0,807.0,784.8571428571429,791.0714285714286,28.33389355187918
2021-02-12,4,2,6,0,Winter,0,0,18.739308134486617,57.62782141336226,200.0420028274012,0.1270871822009742,1,4,807,850,120,180,360,Government,807.0,807.0,807.0,784.8571428571429,791.0714285714286,28.33389355187918
2021-02-13,5,2,6,1,Winter,0,0,19.33104191454804,51.22637771278231,268.6842071735051,1.5076808624520543,42,3,807,850,120,180,360,Government,807.0,759.0,767.0,791.7142857142857,793.9285714285714,26.799964463366607
2021-02-14,6,2,6,1,Winter,0,0,20.23931379531224,60.093543301876146,323.4246702181064,0.9502054806251712,31,1,711,850,120,180,360,Government,807.0,807.0,807.0,778.0,787.0714285714286,39.31496746363199
2021-02-15,0,2,7,0,Winter,0,0,18.950570625199838,52.5061661605005,217.96280671421889,0.6043996757285628,44,2,798,850,120,180,360,Government,711.0,764.0,799.0,782.8571428571429,787.0,39.39724428361173
2021-02-16,1,2,7,0,Winter,0,0,13.157029493483343,50.60489428705947,172.64735391386714,2.430890930023623,28,2,797,850,120,180,360,Government,798.0,743.0,807.0,790.5714285714286,786.2857142857143,35.373517131963936
2021-02-17,2,2,7,0,Winter,0,0,14.24613157703566,51.200333050679745,264.4919978528544,0.2515362864435126,7,1,807,850,120,180,360,Government,797.0,807.0,807.0,790.5714285714286,786.2857142857143,35.373517131963936
2021-02-18,3,2,7,0,Winter,0,0,15.814369522145308,63.03328773845567,190.40014967318535,3.666436318734849,4,4,807,850,120,180,360,Government,807.0,807.0,787.0,790.5714285714286,787.7142857142857,35.373517131963936
2021-02-19,4,2,7,0,Winter,0,0,16.871037632307086,57.03250594669645,209.050071326324,0.609836910761538,3,4,807,850,120,180,360,Government,807.0,807.0,807.0,790.5714285714286,787.7142857142857,35.373517131963936
2021-02-20,5,2,7,1,Winter,0,0,22.203097161888454,53.71578269999964,296.1668470851243,0.9268966159771002,95,3,807,850,120,180,360,Government,807.0,807.0,759.0,790.5714285714286,791.1428571428571,35.373517131963936
2021-02-21,6,2,7,1,Winter,0,0,13.348244052588349,60.61404502547211,343.8449637688341,3.9725436388472093,41,3,807,850,120,180,360,Government,807.0,711.0,807.0,804.2857142857143,791.1428571428571,4.644505201946026
2021-02-22,0,2,8,0,Winter,0,0,16.5703398073172,53.85483782532349,199.96549418292574,2.1484435664218884,-7,2,807,850,120,180,360,Government,807.0,798.0,764.0,805.5714285714286,794.2142857142857,3.779644730020887
2021-02-23,1,2,8,0,Winter,0,0,21.812037992856197,69.26517893685703,213.12901299922933,0.11581155009471847,15,2,807,850,120,180,360,Government,807.0,797.0,743.0,807.0,798.7857142857143,0.0
2021-02-24,2,2,8,0,Winter,0,0,16.80049010201355,48.26133846306743,228.00655187955903,1.2951805038813213,7,1,654,850,120,180,360,Government,807.0,807.0,807.0,785.1428571428571,787.8571428571429,57.828564370409104
2021-02-25,3,2,8,0,Winter,0,0,19.841662599371297,56.130284871827186,222.60959732372865,0.5573845810513458,45,4,807,850,120,180,360,Government,654.0,807.0,807.0,785.1428571428571,787.8571428571429,57.828564370409104
2021-02-26,4,2,8,0,Winter,0,0,17.441831828288386,43.95234778332999,346.6646256906017,1.065404149421484,80,3,807,850,120,180,360,Government,807.0,807.0,807.0,785.1428571428571,787.8571428571429,57.828564370409104
2021-02-27,5,2,8,1,Winter,0,0,19.02713302929889,54.53125608109906,223.47160851561068,2.037838111161365,38,2,636,850,120,180,360,Government,807.0,807.0,807.0,760.7142857142857,775.6428571428571,79.21850433182514
2021-02-28,6,2,8,1,Winter,0,0,17.086109824761838,41.2036450229337,230.61240427369356,1.0282832294237834,78,3,807,850,120,180,360,Government,636.0,807.0,711.0,760.7142857142857,782.5,79.21850433182514
2021-03-01,0,3,9,0,Summer,0,0,40.33532736364177,58.955798270709515,260.8088736587413,0.05893607149105509,44,4,807,850,120,180,360,Government,807.0,807.0,798.0,760.7142857142857,783.1428571428571,79.21850433182514
2021-03-02,1,3,9,0,Summer,0,0,29.274717962967824,59.19804520406694,208.83381557696507,0.6039849082963363,6,1,734,850,120,180,360,Government,807.0,807.0,797.0,750.2857142857143,778.6428571428571,76.8802408201972
2021-03-03,2,3,9,0,Summer,0,0,35.18343995805728,59.410042084693714,229.2949616474622,0.019540445181741736,6,1,745,850,120,180,360,Government,734.0,654.0,807.0,763.2857142857143,774.2142857142857,64.59802444273899
2021-03-04,3,3,9,0,Summer,0,0,38.48286338347154,50.34646976209361,134.69435634888043,0.3426710103572718,44,4,807,850,120,180,360,Government,745.0,807.0,807.0,763.2857142857143,774.2142857142857,64.59802444273899
2021-03-05,4,3,9,0,Summer,0,0,39.66847624003096,39.441555143478894,153.4910158412132,0.5201169326740056,4,4,807,850,120,180,360,Government,807.0,807.0,807.0,763.2857142857143,774.2142857142857,64.59802444273899
2021-03-06,5,3,9,1,Summer,0,0,44.46476311376914,40.3959124155686,128.01408211605198,0.8277746977922288,1,3,751,850,120,180,360,Government,807.0,636.0,807.0,779.7142857142857,770.2142857142857,34.39338253072119
2021-03-07,6,3,9,1,Summer,0,0,35.04487666567212,68.36206466264625,220.0630773017908,0.564510758284357,40,3,748,850,120,180,360,Government,751.0,807.0,807.0,771.2857142857143,766.0,33.8167329671463
2021-03-08,0,3,10,0,Summer,0,0,44.397408809304366,67.22812524559755,241.26216038917218,0.13184953739672595,46,2,807,850,120,180,360,Government,748.0,807.0,807.0,771.2857142857143,766.0,33.8167329671463
2021-03-09,1,3,10,0,Summer,0,0,33.70488086670165,51.47066188340926,150.01128154092433,2.153161738455237,36,1,644,850,120,180,360,Government,807.0,734.0,807.0,758.4285714285714,754.3571428571429,58.47465873594913
2021-03-10,2,3,10,0,Summer,0,0,43.64323205772322,43.812391591036075,161.7879338547862,0.8405429592915153,36,1,603,850,120,180,360,Government,644.0,745.0,654.0,738.1428571428571,750.7142857142857,83.27950642550917
2021-03-11,3,3,10,0,Summer,0,0,41.08733563349186,66.42348107238213,163.9754967480671,0.3049706030366838,54,3,807,850,120,180,360,Government,603.0,807.0,807.0,738.1428571428571,750.7142857142857,83.27950642550917
2021-03-12,4,3,10,0,Summer,0,0,32.432707101838886,41.66596206338228,102.63880033609121,2.7036981222794836,63,4,807,850,120,180,360,Government,807.0,807.0,807.0,738.1428571428571,750.7142857142857,83.27950642550917
2021-03-13,5,3,10,1,Summer,0,0,38.53519618625911,52.74619049715089,146.30889611201732,1.7135821333451178,1,3,795,850,120,180,360,Government,807.0,751.0,636.0,744.4285714285714,762.0714285714286,86.02685073637885
2021-03-14,6,3,10,1,Summer,0,0,36.74382082233904,66.2234876647815,218.66331073818003,0.12391151151775336,6,1,784,850,120,180,360,Government,795.0,748.0,807.0,749.5714285714286,760.4285714285714,87.34196613094502
2021-03-15,0,3,11,0,Summer,4,1,40.127922968375,39.96393800402447,336.2290747777453,0.8523643119893576,7,1,807,850,120,180,360,Government,784.0,807.0,807.0,749.5714285714286,760.4285714285714,87.34196613094502
2021-03-16,1,3,11,0,Summer,4,1,35.883642057833455,59.95068302764535,384.6490931102494,0.6569107281440103,45,2,807,850,120,180,360,Government,807.0,644.0,734.0,772.8571428571429,765.6428571428571,75.41977762591644
2021-03-17,2,3,11,0,Summer,4,1,35.46376887169134,56.24672955012644,314.5990512767922,0.17135589129959358,43,2,807,850,120,180,360,Government,807.0,603.0,745.0,802.0,770.0714285714286,9.11043357911654
2021-03-18,3,3,11,0,Summer,4,1,43.845472913814255,49.525801493221266,372.7999544435566,0.21271051895724347,23,1,800,850,120,180,360,Government,807.0,807.0,807.0,801.0,769.5714285714286,8.85061203153991
2021-03-19,4,3,11,0,Summer,4,1,36.50639552772164,38.07879681040261,351.8339422706996,0.6636754417569568,44,2,807,850,120,180,360,Government,800.0,807.0,807.0,801.0,769.5714285714286,8.85061203153991
2021-03-20,5,3,11,1,Summer,4,1,41.13211162095883,41.30672287876069,318.9164258108117,0.3100470508000446,5,1,785,850,120,180,360,Government,807.0,795.0,751.0,799.5714285714286,772.0,10.612212192496413
2021-03-21,6,3,11,1,Summer,0,0,35.873242574779,53.4734128742079,219.5193048077556,1.440630957490969,29,3,721,850,120,180,360,Government,785.0,784.0,748.0,790.5714285714286,770.0714285714286,31.72726032324051
2021-03-22,0,3,12,0,Summer,0,0,45.33331629613762,32.91995846142336,222.33136806005095,0.0822813636695715,39,1,693,850,120,180,360,Government,721.0,807.0,807.0,774.2857142857143,761.9285714285714,47.317066285903365
2021-03-23,1,3,12,0,Summer,0,0,33.60832685332253,51.568926308219,131.52306438820125,1.9630126997566881,33,1,600,850,120,180,360,Government,693.0,807.0,644.0,744.7142857142857,758.7857142857143,78.12109037836653
2021-03-24,2,3,12,0,Summer,0,0,33.92928234376408,56.49261180873996,169.19082679031365,1.4688326978277697,59,3,722,850,120,180,360,Government,600.0,807.0,603.0,732.5714285714286,767.2857142857143,73.28223327851032
2021-03-25,3,3,12,0,Summer,0,0,44.62258590557951,61.82264207370921,182.21593415362247,1.0734346542110376,51,2,807,850,120,180,360,Government,722.0,800.0,807.0,733.5714285714286,767.2857142857143,74.3950203146644
2021-03-26,4,3,12,0,Summer,0,0,34.77526804552374,33.21971510647733,89.26191064360754,0.2436643061077684,51,4,807,850,120,180,360,Government,807.0,807.0,807.0,733.5714285714286,767.2857142857143,74.3950203146644
2021-03-27,5,3,12,1,Summer,0,0,45.00537153082196,65.79496756593528,110.1453636802984,1.0040945888874204,2,3,799,850,120,180,360,Government,807.0,785.0,795.0,735.5714285714286,767.5714285714286,76.1749240079654
2021-03-28,6,3,12,1,Summer,0,0,41.459202897974066,70.34436193015922,244.31422181833904,0.46209926610310836,39,1,691,850,120,180,360,Government,799.0,721.0,784.0,731.2857142857143,760.9285714285714,77.95450443627404
2021-03-29,0,3,13,0,Summer,0,0,36.22675146719583,54.921818812563124,126.74365517487146,0.8035685450270287,36,2,635,850,120,180,360,Government,691.0,693.0,807.0,723.0,748.6428571428571,85.42638156136
2021-03-30,1,3,13,0,Summer,0,0,27.93353263991421,37.54341702290407,242.9091554125848,0.2998180838959259,1,3,763,850,120,180,360,Government,635.0,600.0,807.0,746.2857142857143,745.5,66.40962351375161
2021-03-31,2,3,13,0,Summer,0,0,36.90340847864082,46.062688539677104,112.72931628083344,1.4456179851932385,22,1,644,850,120,180,360,Government,763.0,722.0,807.0,735.1428571428571,733.8571428571429,76.8817892859537
2021-04-01,3,4,13,0,Summer,0,0,37.508150267667126,49.428833058577915,212.94138885702014,0.0331378224892553,57,3,807,850,120,180,360,Government,644.0,807.0,800.0,735.1428571428571,734.3571428571429,76.8817892859537
2021-04-02,4,4,13,0,Summer,0,0,42.83608866652187,53.245562104766684,164.43484462448325,0.9407223707377604,40,2,760,850,120,180,360,Government,807.0,807.0,807.0,728.4285714285714,731.0,71.41861835417558
2021-04-03,5,4,13,1,Summer,0,0,44.94223588120056,50.26377863172323,171.46168654228165,1.411150044302325,89,4,807,850,120,180,360,Government,760.0,799.0,785.0,729.5714285714286,732.5714285714286,72.78703442889199
2021-04-04,6,4,13,1,Summer,0,0,33.57506410428126,53.3739817147354,272.7967956766982,0.8317347700719637,6,1,705,850,120,180,360,Government,807.0,691.0,721.0,731.5714285714286,731.4285714285714,71.73529383053145
2021-04-05,0,4,14,0,Summer,0,0,41.00590881994091,48.911038911930525,117.2906682840659,0.17054643990457852,46,3,807,850,120,180,360,Government,705.0,635.0,693.0,756.1428571428571,739.5714285714286,61.931221451512
2021-04-06,1,4,14,0,Summer,0,0,40.82701078006675,53.18128513414692,209.73990981305354,0.26835668417857833,4,3,807,850,120,180,360,Government,807.0,763.0,600.0,762.4285714285714,754.3571428571429,64.90469203084633
2021-04-07,2,4,14,0,Summer,0,0,42.367063512052226,44.47371894606423,207.6744831778911,0.578728910432546,95,3,807,850,120,180,360,Government,807.0,644.0,722.0,785.7142857142857,760.4285714285714,39.66826727462556
2021-04-08,3,4,14,0,Summer,0,0,39.493449560677725,45.94175939621038,347.7286694583189,0.31972449585572305,52,3,807,850,120,180,360,Government,807.0,807.0,807.0,785.7142857142857,760.4285714285714,39.66826727462556
2021-04-09,4,4,14,0,Summer,0,0,27.28751154519115,43.08769795427999,126.14345898840571,0.0039428376535838435,5,1,699,850,120,180,360,Government,807.0,760.0,807.0,777.0,752.7142857142857,51.26402247190319
2021-04-10,5,4,14,1,Summer,0,0,36.2228878373612,73.00711441404886,148.70076032482817,0.033222888995837786,36,1,595,850,120,180,360,Government,699.0,807.0,799.0,746.7142857142857,738.1428571428571,83.23804075404199
2021-04-11,6,4,14,1,Summer,0,0,31.221462125415425,67.56680943409188,220.7961142916277,1.168016210344225,2,2,736,850,120,180,360,Government,595.0,705.0,691.0,751.1428571428571,741.3571428571429,81.45434011647018
2021-04-12,0,4,15,0,Summer,0,0,35.98697113540963,56.66353028016339,169.98680703990684,0.06993543579060106,71,4,807,850,120,180,360,Government,736.0,807.0,635.0,751.1428571428571,753.6428571428571,81.45434011647018
2021-04-13,1,4,15,0,Summer,0,0,41.90002118066947,65.90370796721287,156.84745216341253,2.1051142052622938,3,2,807,850,120,180,360,Government,807.0,807.0,763.0,751.1428571428571,756.7857142857143,81.45434011647018
2021-04-14,2,4,15,0,Summer,0,0,38.525754179374864,59.58153606773459,227.87557441615826,0.46777358704889704,72,3,807,850,120,180,360,Government,807.0,807.0,644.0,751.1428571428571,768.4285714285714,81.45434011647018
2021-04-15,3,4,15,0,Summer,0,0,42.740454331987166,52.175253914168664,166.67157818481397,1.1356712666313262,13,1,744,850,120,180,360,Government,807.0,807.0,807.0,742.1428571428571,763.9285714285714,77.6454089036158
2021-04-16,4,4,15,0,Summer,0,0,38.708769603567696,31.933143907763796,135.40704648092913,0.10728659215228663,10,1,684,850,120,180,360,Government,744.0,699.0,760.0,740.0,758.5,79.22541679705363
2021-04-17,5,4,15,1,Summer,0,0,30.508370301655486,46.85403295849832,216.31050773809906,2.0884566650308627,28,3,773,850,120,180,360,Government,684.0,595.0,807.0,765.4285714285714,756.0714285714286,46.90009645639305
2021-04-18,6,4,15,1,Summer,0,0,24.395764967136326,45.97954529577978,198.76440040139303,0.027514852507888737,6,1,633,850,120,180,360,Government,773.0,736.0,705.0,750.7142857142857,750.9285714285714,68.74279182991853
2021-04-19,0,4,16,0,Summer,0,0,37.744043808397954,36.40309792289412,164.35767021970116,0.034440548240688304,4,4,807,850,120,180,360,Government,633.0,807.0,807.0,750.7142857142857,750.9285714285714,68.74279182991853
2021-04-20,1,4,16,0,Summer,0,0,35.93036766824417,32.166052704720606,161.98492406199892,0.04490569576724996,46,4,807,850,120,180,360,Government,807.0,807.0,807.0,750.7142857142857,750.9285714285714,68.74279182991853
2021-04-21,2,4,16,0,Summer,0,0,32.11527130309059,55.9126321588043,134.25466975297186,0.08732363954017872,32,2,771,850,120,180,360,Government,807.0,807.0,807.0,745.5714285714286,748.3571428571429,65.07907278292966
2021-04-22,3,4,16,0,Summer,0,0,28.49686375174311,53.89405186844976,216.2548427557671,0.5337210464726984,1,2,760,850,120,180,360,Government,771.0,744.0,807.0,747.8571428571429,745.0,65.29529991106793
2021-04-23,4,4,16,0,Summer,0,0,33.32628393263646,35.99123623918865,161.99460913728126,1.2419790619697073,44,2,708,850,120,180,360,Government,760.0,684.0,699.0,751.2857142857143,745.6428571428571,61.92660786693262
2021-04-24,5,4,16,1,Summer,0,0,36.02754257567612,41.049457922765725,141.5077048213165,0.2683198207613289,16,1,595,850,120,180,360,Government,708.0,773.0,595.0,725.8571428571429,745.6428571428571,84.09999716890536
2021-04-25,6,4,16,1,Summer,0,0,40.32938911853195,63.93466727784996,115.72224164040728,1.0956341944040744,6,1,671,850,120,180,360,Government,595.0,633.0,736.0,731.2857142857143,741.0,78.12109037836751
2021-04-26,0,4,17,0,Summer,0,0,37.9431554078399,39.467641837801274,199.6077178954418,1.1899920927784828,2,2,807,850,120,180,360,Government,671.0,807.0,807.0,731.2857142857143,741.0,78.12109037836751
2021-04-27,1,4,17,0,Summer,0,0,45.04033623586365,52.04958684720563,154.57085105435013,1.911188567571294,6,1,743,850,120,180,360,Government,807.0,807.0,807.0,722.1428571428571,736.4285714285714,71.22365845566999
2021-04-28,2,4,17,0,Summer,0,0,31.82197971977303,47.72266040518423,79.36623430054642,0.12940541850221082,57,3,753,850,120,180,360,Government,743.0,771.0,807.0,719.5714285714286,732.5714285714286,69.46907499710082
2021-04-29,3,4,17,0,Summer,0,0,41.405294460287166,56.07636165274475,119.83656051779768,0.1165151140534886,4,2,777,850,120,180,360,Government,753.0,760.0,744.0,722.0,734.9285714285714,71.3886078680187
2021-04-30,4,4,17,0,Summer,0,0,37.23649371564364,39.72670816812283,168.32015321705086,0.1041735639313945,69,5,807,850,120,180,360,Government,777.0,708.0,684.0,736.1428571428571,743.7142857142857,77.68189100734119
2021-05-01,5,5,17,1,Summer,0,0,40.47334562059292,51.08100173048128,169.7231167541416,0.35616840720833953,2,2,726,850,120,180,360,Government,807.0,595.0,773.0,754.8571428571429,740.3571428571429,48.19553427247755
2021-05-02,6,5,17,1,Summer,0,0,34.81742568367228,52.02467092815053,167.82288748146746,0.537754861641463,29,2,595,850,120,180,360,Government,726.0,671.0,633.0,744.0,737.6428571428571,72.61083482052447
2021-05-03,0,5,18,0,Summer,0,0,42.35840186945295,52.76216967475064,160.86219442162195,0.495336701111031,29,1,731,850,120,180,360,Government,595.0,807.0,807.0,733.1428571428571,732.2142857142857,67.0930412969666
2021-05-04,1,5,18,0,Summer,0,0,38.476123791726216,50.94888629555136,106.20731386317944,0.2376998590109059,49,3,807,850,120,180,360,Government,731.0,743.0,807.0,742.2857142857143,732.2142857142857,72.77983760565103
2021-05-05,2,5,18,0,Summer,0,0,33.60277507541125,54.135311847129316,136.27257379254743,0.7782457471399503,5,1,740,850,120,180,360,Government,807.0,753.0,771.0,740.4285714285714,730.0,72.62657259997366
2021-05-06,3,5,18,0,Summer,0,0,36.93987985543406,76.30124398460973,239.18884932420508,0.33032251833617626,35,2,759,850,120,180,360,Government,740.0,777.0,760.0,737.8571428571429,729.9285714285714,71.42461893826537
2021-05-07,4,5,18,0,Summer,0,0,35.802220705314504,80.73557332125327,231.8114063426533,0.3646697833096182,13,1,774,850,120,180,360,Government,759.0,807.0,708.0,733.1428571428571,734.6428571428571,67.05576925572079
2021-05-08,5,5,18,1,Summer,0,0,39.44589175318897,42.329406310559335,208.89758911720256,0.08921918807792531,53,3,775,850,120,180,360,Government,774.0,726.0,595.0,740.1428571428571,747.5,68.72270020749858
2021-05-09,6,5,18,1,Summer,0,0,31.101116253127458,22.181084235770015,204.47513020203343,0.7176442105233943,45,3,697,850,120,180,360,Government,775.0,595.0,671.0,754.7142857142857,749.3571428571429,35.696471747753044
2021-05-10,0,5,19,0,Summer,0,0,36.85324148942153,57.145943608663686,225.2377954032746,0.8520190993414432,42,3,807,850,120,180,360,Government,697.0,731.0,807.0,765.5714285714286,749.3571428571429,38.71200133833125
2021-05-11,1,5,19,0,Summer,0,0,38.97653626324666,52.235029518815196,123.96026312539499,1.134889498725584,34,3,807,850,120,180,360,Government,807.0,807.0,743.0,765.5714285714286,753.9285714285714,38.71200133833125
2021-05-12,2,5,19,0,Summer,0,0,37.16511653596517,62.73250231020297,181.64641833784745,1.8748024497555875,72,4,807,850,120,180,360,Government,807.0,740.0,753.0,775.1428571428571,757.7857142857143,39.608200209165375
